0	0.0000
1	0.0342
2	0.0684
3	0.1025
4	0.1365
5	0.1702
6	0.2038
7	0.2371
8	0.2701
9	0.3027
10	0.3350
11	0.3668
12	0.3981
13	0.4289
14	0.4592
15	0.4889
16	0.5180
17	0.5464
18	0.5741
19	0.6012
20	0.6274
21	0.6529
22	0.6776
23	0.7014
24	0.7244
25	0.7466
26	0.7678
27	0.7881
28	0.8075
29	0.8259
30	0.8434
31	0.8599
32	0.8754
33	0.8900
34	0.9035
35	0.9161
36	0.9277
37	0.9382
38	0.9478
39	0.9564
40	0.9640
41	0.9706
42	0.9763
43	0.9810
44	0.9848
45	0.9876
46	0.9895
47	0.9905
48	0.9907
49	0.9900
50	0.9884
51	0.9861
52	0.9829
53	0.9790
54	0.9744
55	0.9690
56	0.9630
57	0.9563
58	0.9490
59	0.9411
60	0.9326
61	0.9237
62	0.9142
63	0.9042
64	0.8939
65	0.8831
66	0.8720
67	0.8605
68	0.8487
69	0.8367
70	0.8245
71	0.8120
72	0.7994
73	0.7867
74	0.7738
75	0.7609
76	0.7479
77	0.7349
78	0.7220
79	0.7091
80	0.6962
81	0.6835
82	0.6709
83	0.6584
84	0.6461
85	0.6340
86	0.6221
87	0.6104
88	0.5990
89	0.5878
90	0.5769
91	0.5663
92	0.5560
93	0.5461
94	0.5364
95	0.5271
96	0.5181
97	0.5095
98	0.5013
99	0.4933
100	0.4858
101	0.4786
102	0.4717
103	0.4652
104	0.4590
105	0.4532
106	0.4477
107	0.4425
108	0.4377
109	0.4331
110	0.4289
111	0.4249
112	0.4213
113	0.4178
114	0.4146
115	0.4117
116	0.4089
117	0.4064
118	0.4040
119	0.4018
120	0.3997
121	0.3977
122	0.3959
123	0.3941
124	0.3924
125	0.3908
126	0.3891
127	0.3875
128	0.3858
129	0.3841
130	0.3824
131	0.3806
132	0.3787
133	0.3767
134	0.3745
135	0.3722
136	0.3698
137	0.3671
138	0.3643
139	0.3612
140	0.3580
141	0.3545
142	0.3507
143	0.3467
144	0.3424
145	0.3378
146	0.3330
147	0.3278
148	0.3223
149	0.3166
150	0.3105
151	0.3040
152	0.2973
153	0.2902
154	0.2828
155	0.2751
156	0.2671
157	0.2588
158	0.2501
159	0.2411
160	0.2319
161	0.2223
162	0.2124
163	0.2023
164	0.1919
165	0.1812
166	0.1703
167	0.1592
168	0.1478
169	0.1363
170	0.1245
171	0.1126
172	0.1005
173	0.0882
174	0.0759
175	0.0634
176	0.0508
177	0.0382
178	0.0255
179	0.0128
180	0.0000
181	-0.0128
182	-0.0255
183	-0.0382
184	-0.0508
185	-0.0634
186	-0.0759
187	-0.0882
188	-0.1005
189	-0.1126
190	-0.1245
191	-0.1363
192	-0.1478
193	-0.1592
194	-0.1703
195	-0.1812
196	-0.1919
197	-0.2023
198	-0.2124
199	-0.2223
200	-0.2319
201	-0.2411
202	-0.2501
203	-0.2588
204	-0.2671
205	-0.2751
206	-0.2828
207	-0.2902
208	-0.2973
209	-0.3040
210	-0.3105
211	-0.3166
212	-0.3223
213	-0.3278
214	-0.3330
215	-0.3378
216	-0.3424
217	-0.3467
218	-0.3507
219	-0.3545
220	-0.3580
221	-0.3612
222	-0.3643
223	-0.3671
224	-0.3698
225	-0.3722
226	-0.3745
227	-0.3767
228	-0.3787
229	-0.3806
230	-0.3824
231	-0.3841
232	-0.3858
233	-0.3875
234	-0.3891
235	-0.3908
236	-0.3924
237	-0.3941
238	-0.3959
239	-0.3977
240	-0.3997
241	-0.4018
242	-0.4040
243	-0.4064
244	-0.4089
245	-0.4117
246	-0.4146
247	-0.4178
248	-0.4213
249	-0.4249
250	-0.4289
251	-0.4331
252	-0.4377
253	-0.4425
254	-0.4477
255	-0.4532
256	-0.4590
257	-0.4652
258	-0.4717
259	-0.4786
260	-0.4858
261	-0.4933
262	-0.5013
263	-0.5095
264	-0.5181
265	-0.5271
266	-0.5364
267	-0.5461
268	-0.5560
269	-0.5663
270	-0.5769
271	-0.5878
272	-0.5990
273	-0.6104
274	-0.6221
275	-0.6340
276	-0.6461
277	-0.6584
278	-0.6709
279	-0.6835
280	-0.6962
281	-0.7091
282	-0.7220
283	-0.7349
284	-0.7479
285	-0.7609
286	-0.7738
287	-0.7867
288	-0.7994
289	-0.8120
290	-0.8245
291	-0.8367
292	-0.8487
293	-0.8605
294	-0.8720
295	-0.8831
296	-0.8939
297	-0.9042
298	-0.9142
299	-0.9237
300	-0.9326
301	-0.9411
302	-0.9490
303	-0.9563
304	-0.9630
305	-0.9690
306	-0.9744
307	-0.9790
308	-0.9829
309	-0.9861
310	-0.9884
311	-0.9900
312	-0.9907
313	-0.9905
314	-0.9895
315	-0.9876
316	-0.9848
317	-0.9810
318	-0.9763
319	-0.9706
320	-0.9640
321	-0.9564
322	-0.9478
323	-0.9382
324	-0.9277
325	-0.9161
326	-0.9035
327	-0.8900
328	-0.8754
329	-0.8599
330	-0.8434
331	-0.8259
332	-0.8075
333	-0.7881
334	-0.7678
335	-0.7466
336	-0.7244
337	-0.7014
338	-0.6776
339	-0.6529
340	-0.6274
341	-0.6012
342	-0.5741
343	-0.5464
344	-0.5180
345	-0.4889
346	-0.4592
347	-0.4289
348	-0.3981
349	-0.3668
350	-0.3350
351	-0.3027
352	-0.2701
353	-0.2371
354	-0.2038
355	-0.1702
356	-0.1365
357	-0.1025
358	-0.0684
359	-0.0342
360	0.0000
