0	0.0000
1	0.0349
2	0.0697
3	0.1045
4	0.1391
5	0.1734
6	0.2075
7	0.2413
8	0.2748
9	0.3078
10	0.3403
11	0.3724
12	0.4038
13	0.4347
14	0.4650
15	0.4945
16	0.5234
17	0.5514
18	0.5787
19	0.6051
20	0.6307
21	0.6554
22	0.6791
23	0.7019
24	0.7238
25	0.7446
26	0.7644
27	0.7832
28	0.8010
29	0.8177
30	0.8333
31	0.8479
32	0.8614
33	0.8739
34	0.8852
35	0.8956
36	0.9048
37	0.9130
38	0.9202
39	0.9263
40	0.9315
41	0.9356
42	0.9388
43	0.9410
44	0.9424
45	0.9428
46	0.9424
47	0.9411
48	0.9391
49	0.9363
50	0.9327
51	0.9285
52	0.9236
53	0.9181
54	0.9120
55	0.9054
56	0.8983
57	0.8908
58	0.8829
59	0.8746
60	0.8660
61	0.8572
62	0.8481
63	0.8389
64	0.8295
65	0.8200
66	0.8105
67	0.8010
68	0.7916
69	0.7823
70	0.7730
71	0.7640
72	0.7551
73	0.7465
74	0.7382
75	0.7302
76	0.7226
77	0.7153
78	0.7085
79	0.7021
80	0.6961
81	0.6907
82	0.6858
83	0.6814
84	0.6775
85	0.6742
86	0.6715
87	0.6694
88	0.6679
89	0.6670
90	0.6667
91	0.6670
92	0.6679
93	0.6694
94	0.6715
95	0.6742
96	0.6775
97	0.6814
98	0.6858
99	0.6907
100	0.6961
101	0.7021
102	0.7085
103	0.7153
104	0.7226
105	0.7302
106	0.7382
107	0.7465
108	0.7551
109	0.7640
110	0.7730
111	0.7823
112	0.7916
113	0.8010
114	0.8105
115	0.8200
116	0.8295
117	0.8389
118	0.8481
119	0.8572
120	0.8660
121	0.8746
122	0.8829
123	0.8908
124	0.8983
125	0.9054
126	0.9120
127	0.9181
128	0.9236
129	0.9285
130	0.9327
131	0.9363
132	0.9391
133	0.9411
134	0.9424
135	0.9428
136	0.9424
137	0.9410
138	0.9388
139	0.9356
140	0.9315
141	0.9263
142	0.9202
143	0.9130
144	0.9048
145	0.8956
146	0.8852
147	0.8739
148	0.8614
149	0.8479
150	0.8333
151	0.8177
152	0.8010
153	0.7832
154	0.7644
155	0.7446
156	0.7238
157	0.7019
158	0.6791
159	0.6554
160	0.6307
161	0.6051
162	0.5787
163	0.5514
164	0.5234
165	0.4945
166	0.4650
167	0.4347
168	0.4038
169	0.3724
170	0.3403
171	0.3078
172	0.2748
173	0.2413
174	0.2075
175	0.1734
176	0.1391
177	0.1045
178	0.0697
179	0.0349
180	0.0000
181	-0.0349
182	-0.0697
183	-0.1045
184	-0.1391
185	-0.1734
186	-0.2075
187	-0.2413
188	-0.2748
189	-0.3078
190	-0.3403
191	-0.3724
192	-0.4038
193	-0.4347
194	-0.4650
195	-0.4945
196	-0.5234
197	-0.5514
198	-0.5787
199	-0.6051
200	-0.6307
201	-0.6554
202	-0.6791
203	-0.7019
204	-0.7238
205	-0.7446
206	-0.7644
207	-0.7832
208	-0.8010
209	-0.8177
210	-0.8333
211	-0.8479
212	-0.8614
213	-0.8739
214	-0.8852
215	-0.8956
216	-0.9048
217	-0.9130
218	-0.9202
219	-0.9263
220	-0.9315
221	-0.9356
222	-0.9388
223	-0.9410
224	-0.9424
225	-0.9428
226	-0.9424
227	-0.9411
228	-0.9391
229	-0.9363
230	-0.9327
231	-0.9285
232	-0.9236
233	-0.9181
234	-0.9120
235	-0.9054
236	-0.8983
237	-0.8908
238	-0.8829
239	-0.8746
240	-0.8660
241	-0.8572
242	-0.8481
243	-0.8389
244	-0.8295
245	-0.8200
246	-0.8105
247	-0.8010
248	-0.7916
249	-0.7823
250	-0.7730
251	-0.7640
252	-0.7551
253	-0.7465
254	-0.7382
255	-0.7302
256	-0.7226
257	-0.7153
258	-0.7085
259	-0.7021
260	-0.6961
261	-0.6907
262	-0.6858
263	-0.6814
264	-0.6775
265	-0.6742
266	-0.6715
267	-0.6694
268	-0.6679
269	-0.6670
270	-0.6667
271	-0.6670
272	-0.6679
273	-0.6694
274	-0.6715
275	-0.6742
276	-0.6775
277	-0.6814
278	-0.6858
279	-0.6907
280	-0.6961
281	-0.7021
282	-0.7085
283	-0.7153
284	-0.7226
285	-0.7302
286	-0.7382
287	-0.7465
288	-0.7551
289	-0.7640
290	-0.7730
291	-0.7823
292	-0.7916
293	-0.8010
294	-0.8105
295	-0.8200
296	-0.8295
297	-0.8389
298	-0.8481
299	-0.8572
300	-0.8660
301	-0.8746
302	-0.8829
303	-0.8908
304	-0.8983
305	-0.9054
306	-0.9120
307	-0.9181
308	-0.9236
309	-0.9285
310	-0.9327
311	-0.9363
312	-0.9391
313	-0.9411
314	-0.9424
315	-0.9428
316	-0.9424
317	-0.9410
318	-0.9388
319	-0.9356
320	-0.9315
321	-0.9263
322	-0.9202
323	-0.9130
324	-0.9048
325	-0.8956
326	-0.8852
327	-0.8739
328	-0.8614
329	-0.8479
330	-0.8333
331	-0.8177
332	-0.8010
333	-0.7832
334	-0.7644
335	-0.7446
336	-0.7238
337	-0.7019
338	-0.6791
339	-0.6554
340	-0.6307
341	-0.6051
342	-0.5787
343	-0.5514
344	-0.5234
345	-0.4945
346	-0.4650
347	-0.4347
348	-0.4038
349	-0.3724
350	-0.3403
351	-0.3078
352	-0.2748
353	-0.2413
354	-0.2075
355	-0.1734
356	-0.1391
357	-0.1045
358	-0.0697
359	-0.0349
360	0.0000
