0	-0.8434
1	-0.8259
2	-0.8075
3	-0.7881
4	-0.7678
5	-0.7466
6	-0.7244
7	-0.7014
8	-0.6776
9	-0.6529
10	-0.6274
11	-0.6012
12	-0.5741
13	-0.5464
14	-0.5180
15	-0.4889
16	-0.4592
17	-0.4289
18	-0.3981
19	-0.3668
20	-0.3350
21	-0.3027
22	-0.2701
23	-0.2371
24	-0.2038
25	-0.1702
26	-0.1365
27	-0.1025
28	-0.0684
29	-0.0342
30	0.0000
31	0.0342
32	0.0684
33	0.1025
34	0.1365
35	0.1702
36	0.2038
37	0.2371
38	0.2701
39	0.3027
40	0.3350
41	0.3668
42	0.3981
43	0.4289
44	0.4592
45	0.4889
46	0.5180
47	0.5464
48	0.5741
49	0.6012
50	0.6274
51	0.6529
52	0.6776
53	0.7014
54	0.7244
55	0.7466
56	0.7678
57	0.7881
58	0.8075
59	0.8259
60	0.8434
61	0.8599
62	0.8754
63	0.8900
64	0.9035
65	0.9161
66	0.9277
67	0.9382
68	0.9478
69	0.9564
70	0.9640
71	0.9706
72	0.9763
73	0.9810
74	0.9848
75	0.9876
76	0.9895
77	0.9905
78	0.9907
79	0.9900
80	0.9884
81	0.9861
82	0.9829
83	0.9790
84	0.9744
85	0.9690
86	0.9630
87	0.9563
88	0.9490
89	0.9411
90	0.9326
91	0.9237
92	0.9142
93	0.9042
94	0.8939
95	0.8831
96	0.8720
97	0.8605
98	0.8487
99	0.8367
100	0.8245
101	0.8120
102	0.7994
103	0.7867
104	0.7738
105	0.7609
106	0.7479
107	0.7349
108	0.7220
109	0.7091
110	0.6962
111	0.6835
112	0.6709
113	0.6584
114	0.6461
115	0.6340
116	0.6221
117	0.6104
118	0.5990
119	0.5878
120	0.5769
121	0.5663
122	0.5560
123	0.5461
124	0.5364
125	0.5271
126	0.5181
127	0.5095
128	0.5013
129	0.4933
130	0.4858
131	0.4786
132	0.4717
133	0.4652
134	0.4590
135	0.4532
136	0.4477
137	0.4425
138	0.4377
139	0.4331
140	0.4289
141	0.4249
142	0.4213
143	0.4178
144	0.4146
145	0.4117
146	0.4089
147	0.4064
148	0.4040
149	0.4018
150	0.3997
151	0.3977
152	0.3959
153	0.3941
154	0.3924
155	0.3908
156	0.3891
157	0.3875
158	0.3858
159	0.3841
160	0.3824
161	0.3806
162	0.3787
163	0.3767
164	0.3745
165	0.3722
166	0.3698
167	0.3671
168	0.3643
169	0.3612
170	0.3580
171	0.3545
172	0.3507
173	0.3467
174	0.3424
175	0.3378
176	0.3330
177	0.3278
178	0.3223
179	0.3166
180	0.3105
181	0.3040
182	0.2973
183	0.2902
184	0.2828
185	0.2751
186	0.2671
187	0.2588
188	0.2501
189	0.2411
190	0.2319
191	0.2223
192	0.2124
193	0.2023
194	0.1919
195	0.1812
196	0.1703
197	0.1592
198	0.1478
199	0.1363
200	0.1245
201	0.1126
202	0.1005
203	0.0882
204	0.0759
205	0.0634
206	0.0508
207	0.0382
208	0.0255
209	0.0128
210	0.0000
211	-0.0128
212	-0.0255
213	-0.0382
214	-0.0508
215	-0.0634
216	-0.0759
217	-0.0882
218	-0.1005
219	-0.1126
220	-0.1245
221	-0.1363
222	-0.1478
223	-0.1592
224	-0.1703
225	-0.1812
226	-0.1919
227	-0.2023
228	-0.2124
229	-0.2223
230	-0.2319
231	-0.2411
232	-0.2501
233	-0.2588
234	-0.2671
235	-0.2751
236	-0.2828
237	-0.2902
238	-0.2973
239	-0.3040
240	-0.3105
241	-0.3166
242	-0.3223
243	-0.3278
244	-0.3330
245	-0.3378
246	-0.3424
247	-0.3467
248	-0.3507
249	-0.3545
250	-0.3580
251	-0.3612
252	-0.3643
253	-0.3671
254	-0.3698
255	-0.3722
256	-0.3745
257	-0.3767
258	-0.3787
259	-0.3806
260	-0.3824
261	-0.3841
262	-0.3858
263	-0.3875
264	-0.3891
265	-0.3908
266	-0.3924
267	-0.3941
268	-0.3959
269	-0.3977
270	-0.3997
271	-0.4018
272	-0.4040
273	-0.4064
274	-0.4089
275	-0.4117
276	-0.4146
277	-0.4178
278	-0.4213
279	-0.4249
280	-0.4289
281	-0.4331
282	-0.4377
283	-0.4425
284	-0.4477
285	-0.4532
286	-0.4590
287	-0.4652
288	-0.4717
289	-0.4786
290	-0.4858
291	-0.4933
292	-0.5013
293	-0.5095
294	-0.5181
295	-0.5271
296	-0.5364
297	-0.5461
298	-0.5560
299	-0.5663
300	-0.5769
301	-0.5878
302	-0.5990
303	-0.6104
304	-0.6221
305	-0.6340
306	-0.6461
307	-0.6584
308	-0.6709
309	-0.6835
310	-0.6962
311	-0.7091
312	-0.7220
313	-0.7349
314	-0.7479
315	-0.7609
316	-0.7738
317	-0.7867
318	-0.7994
319	-0.8120
320	-0.8245
321	-0.8367
322	-0.8487
323	-0.8605
324	-0.8720
325	-0.8831
326	-0.8939
327	-0.9042
328	-0.9142
329	-0.9237
330	-0.9326
331	-0.9411
332	-0.9490
333	-0.9563
334	-0.9630
335	-0.9690
336	-0.9744
337	-0.9790
338	-0.9829
339	-0.9861
340	-0.9884
341	-0.9900
342	-0.9907
343	-0.9905
344	-0.9895
345	-0.9876
346	-0.9848
347	-0.9810
348	-0.9763
349	-0.9706
350	-0.9640
351	-0.9564
352	-0.9478
353	-0.9382
354	-0.9277
355	-0.9161
356	-0.9035
357	-0.8900
358	-0.8754
359	-0.8599
360	-0.8434
